scenario,task_count,seed,method,hub_count,handoff_service_min,hub_ids,drone_count,max_tasks_per_drone,valid,compliant,on_time_count,on_time_rate,distance_km,relay_count,runtime_seconds,iterations,budget_seconds,scenario_sha256
G,50,2026081002,static-relay,8,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1217.279074070209,0,0.8257025829516351,4,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,8,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1205.9139073607457,1,0.800565458019264,5,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081003,baseline,0,0.0,,2,25,True,True,4,0.08,1155.7919065726596,0,0.80091650004033,0,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,1,0.0,g-hub-4,2,25,True,True,4,0.08,1182.3095504551866,1,0.8011294999741949,23,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,1,0.5,g-hub-4,2,25,True,True,4,0.08,1182.3095504551866,1,0.8000499589834362,23,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,1,1.0,g-hub-4,2,25,True,True,4,0.08,1182.3095504551866,1,0.8036962500191294,22,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,1,2.0,g-hub-4,2,25,True,True,4,0.08,1182.3095504551866,1,0.8029294579755515,23,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,2,0.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1189.5541282950626,1,0.802179874968715,20,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,2,0.5,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1189.5541282950626,1,0.8061816249974072,20,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,2,1.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1189.5541282950626,1,0.8038042089901865,20,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,2,2.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1189.5541282950626,1,0.8059430419816636,20,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,4,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1197.3502186502583,1,0.8015440420131199,8,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,4,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1197.3502186502583,1,0.8069804169936106,8,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,4,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1197.3502186502583,1,0.8044155840179883,8,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,4,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1197.3502186502583,1,0.8112626249785535,8,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,8,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1196.0721482382432,1,0.8062672080122866,7,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,8,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1196.0721482382432,1,0.820464999997057,7,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,8,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1196.0721482382432,1,0.8166138749802485,7,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081003,static-relay,8,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1196.0721482382432,1,0.8198773750336841,7,1.0,79d82c0649b7163aac8e8f960834ffa0d4563bab5ca17194cfb29b6961950917
G,50,2026081004,baseline,0,0.0,,2,25,True,True,4,0.08,1118.414164587607,0,0.8005858330288902,0,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,1,0.0,g-hub-4,2,25,True,True,4,0.08,1152.1367983674427,3,0.803078957949765,18,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,1,0.5,g-hub-4,2,25,True,True,4,0.08,1144.3015881099695,4,0.8003247079905123,12,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,1,1.0,g-hub-4,2,25,True,True,4,0.08,1152.1367983674427,3,0.8024575829622336,17,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,1,2.0,g-hub-4,2,25,True,True,4,0.08,1152.1367983674427,3,0.8011414170032367,18,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,2,0.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1167.7017986675608,1,0.8026431660400704,18,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,2,0.5,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1167.7017986675608,1,0.8054071249789558,18,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,2,1.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1167.7017986675608,1,0.8017593750264496,18,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,2,2.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1167.7017986675608,1,0.8026684999931604,20,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,4,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1167.380125319748,1,0.8014816250069998,15,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,4,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1167.380125319748,1,0.8005349580198526,15,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,4,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1167.380125319748,1,0.8074321660096757,15,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,4,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1167.380125319748,1,0.8001618339912966,15,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,8,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1167.7017986675608,1,0.8073096669977531,12,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,8,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1167.7017986675608,1,0.8005787920556031,12,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,8,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1167.7017986675608,1,0.806942000053823,12,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081004,static-relay,8,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1167.7017986675608,1,0.8062350419932045,12,1.0,3b784b5b0eb5ef278759f57512dabea884786197a0773902d4b6ba41128714b4
G,50,2026081005,baseline,0,0.0,,2,25,True,True,3,0.06,1138.6992488137757,0,0.8009235830395482,0,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,1,0.0,g-hub-4,2,25,True,True,3,0.06,1229.3468376010849,0,0.8001515840296634,21,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,1,0.5,g-hub-4,2,25,True,True,3,0.06,1184.5684611237525,2,0.8012715000077151,19,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,1,1.0,g-hub-4,2,25,True,True,3,0.06,1184.5684611237525,2,0.8000356249976903,19,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,1,2.0,g-hub-4,2,25,True,True,3,0.06,1184.5684611237525,2,0.8030755840009078,18,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,2,0.0,g-hub-4;g-hub-8,2,25,True,True,3,0.06,1183.9695352050808,1,0.8001086669974029,17,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,2,0.5,g-hub-4;g-hub-8,2,25,True,True,3,0.06,1183.9695352050808,1,0.8034660830162466,17,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,2,1.0,g-hub-4;g-hub-8,2,25,True,True,3,0.06,1183.9695352050808,1,0.806024499994237,17,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,2,2.0,g-hub-4;g-hub-8,2,25,True,True,3,0.06,1183.9695352050808,1,0.8030402499716729,17,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,4,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,3,0.06,1182.8778426127271,1,0.808699749992229,4,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,4,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,3,0.06,1182.8778426127271,1,0.8039065000484698,4,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,4,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,3,0.06,1182.8778426127271,1,0.8062114170170389,4,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,4,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,3,0.06,1182.8778426127271,1,0.8080073329620063,4,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,8,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,3,0.06,1182.8778426127271,1,0.8154112090123817,3,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,8,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,3,0.06,1182.8778426127271,1,0.8068160829716362,3,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,8,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,3,0.06,1182.8778426127271,1,0.8202449589734897,3,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081005,static-relay,8,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,3,0.06,1182.8778426127271,1,0.8179242910118774,3,1.0,b98d221932e85e1d1df042d2ae75fa5b915ff04a4c3411d682b873075f622326
G,50,2026081006,baseline,0,0.0,,2,25,True,True,4,0.08,1088.7535774883647,0,0.8010147919994779,0,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,1,0.0,g-hub-4,2,25,True,True,4,0.08,1118.3159405413085,3,0.8027362080174498,16,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,1,0.5,g-hub-4,2,25,True,True,4,0.08,1150.992577198302,1,0.801870291994419,16,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,1,1.0,g-hub-4,2,25,True,True,4,0.08,1150.992577198302,1,0.8000333749805577,16,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,1,2.0,g-hub-4,2,25,True,True,4,0.08,1118.3159405413085,3,0.8003586249542423,17,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,2,0.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1149.3375673858995,2,0.8061534169828519,11,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,2,0.5,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1121.9333914689776,2,0.804847042018082,15,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,2,1.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1149.3375673858995,2,0.8000457919551991,9,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,2,2.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1121.9333914689776,2,0.8000532090081833,14,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,4,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1150.992577198302,1,0.8042123750201426,4,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,4,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1131.655514380223,1,0.80344241700368,4,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,4,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1131.655514380223,1,0.8041716659790836,4,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,4,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1150.992577198302,1,0.8072267919778824,5,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,8,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1150.992577198302,1,0.8168225419940427,3,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,8,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1125.2862103952111,0,0.8099962089909241,3,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,8,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1125.2862103952111,0,0.8162853750400245,3,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081006,static-relay,8,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1150.992577198302,1,0.8093923749984242,3,1.0,7f3067f68e44eb1ec5edf65c62556fb7848dd95da2e89c15ca24b38a3adc3202
G,50,2026081007,baseline,0,0.0,,2,25,True,True,4,0.08,1139.6614400670687,0,0.8004368750262074,0,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,1,0.0,g-hub-4,2,25,True,True,4,0.08,1155.4515930518464,1,0.8003420829772949,14,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,1,0.5,g-hub-4,2,25,True,True,4,0.08,1155.4515930518464,1,0.8007219160208479,14,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,1,1.0,g-hub-4,2,25,True,True,4,0.08,1155.4515930518464,1,0.802319250011351,15,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,1,2.0,g-hub-4,2,25,True,True,4,0.08,1155.4515930518464,1,0.8022525000269525,15,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,2,0.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1158.0240820265262,2,0.802732834010385,8,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,2,0.5,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1158.0240820265262,2,0.800879749993328,8,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,2,1.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1158.0240820265262,2,0.8061837499844842,8,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,2,2.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1172.6565347561232,1,0.8001380829955451,8,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,4,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1159.686507234279,1,0.8090179579448886,3,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,4,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1159.686507234279,1,0.8104145840043202,3,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,4,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1150.0995340943637,1,0.80008362501394,3,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,4,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1170.6309281445688,1,0.8004810829879716,3,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,8,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1159.686507234279,1,0.8241227910039015,2,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,8,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1159.686507234279,1,0.8010421660146676,2,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,8,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1159.686507234279,1,0.822632999974303,2,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081007,static-relay,8,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1159.686507234279,1,0.8083800409804098,2,1.0,e472d7a765e7a465a6e86f83178a050ef37a8e285a55c5bc84dfc99a4280a9cd
G,50,2026081008,baseline,0,0.0,,2,25,True,True,4,0.08,1126.0936470889096,0,0.800672208017204,0,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,1,0.0,g-hub-4,2,25,True,True,4,0.08,1164.2536177067695,2,0.800643999944441,15,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,1,0.5,g-hub-4,2,25,True,True,4,0.08,1126.0936470889096,0,0.8036235409672372,14,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,1,1.0,g-hub-4,2,25,True,True,4,0.08,1136.507030179162,2,0.8031041250214912,12,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,1,2.0,g-hub-4,2,25,True,True,4,0.08,1136.507030179162,2,0.8021720420219935,12,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,2,0.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1164.2536177067695,2,0.8055575420148671,10,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,2,0.5,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1126.0936470889096,0,0.8014270410058089,10,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,2,1.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1126.0936470889096,0,0.8045032920199446,10,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,2,2.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1126.0936470889096,0,0.8064617500058375,10,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,4,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1126.0936470889096,0,0.8080912919831462,3,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,4,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1126.0936470889096,0,0.8090581250144169,3,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,4,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1126.0936470889096,0,0.8045188329997472,3,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,4,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1126.0936470889096,0,0.8048074580146931,3,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,8,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1164.7543657396225,0,0.8254315829835832,2,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,8,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1137.816292050262,0,0.8169150419998914,2,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,8,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1137.816292050262,0,0.822704124962911,2,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081008,static-relay,8,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1137.816292050262,0,0.8123192500206642,2,1.0,93be602a0bfb497eaf1052dfbe64e8fab61767a3d709d64104f19b60e2969247
G,50,2026081009,baseline,0,0.0,,2,25,True,True,4,0.08,1163.4404618527165,0,0.8005588329979219,0,1.0,8ad5147f6376ed44055afd3bb95c93d2928196de1a106daee1c521179f5b3571
G,50,2026081009,static-relay,1,0.0,g-hub-4,2,25,True,True,4,0.08,1182.3018036666356,3,0.8016245419858024,15,1.0,8ad5147f6376ed44055afd3bb95c93d2928196de1a106daee1c521179f5b3571
G,50,2026081009,static-relay,1,0.5,g-hub-4,2,25,True,True,4,0.08,1182.3018036666356,3,0.8037906250101514,14,1.0,8ad5147f6376ed44055afd3bb95c93d2928196de1a106daee1c521179f5b3571
G,50,2026081009,static-relay,1,1.0,g-hub-4,2,25,True,True,4,0.08,1182.3018036666356,3,0.801869084010832,15,1.0,8ad5147f6376ed44055afd3bb95c93d2928196de1a106daee1c521179f5b3571
G,50,2026081009,static-relay,1,2.0,g-hub-4,2,25,True,True,4,0.08,1182.3018036666356,3,0.8001250419765711,15,1.0,8ad5147f6376ed44055afd3bb95c93d2928196de1a106daee1c521179f5b3571
G,50,2026081009,static-relay,2,0.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1186.9475262903582,4,0.8014865000150166,9,1.0,8ad5147f6376ed44055afd3bb95c93d2928196de1a106daee1c521179f5b3571
